profile;month;day_type;interval;value_kwh_per_1m_kwh
H25;3;FT;06:30-06:45;19.026
H25;3;FT;06:45-07:00;19.883
H25;3;FT;07:00-07:15;21.348
H25;3;FT;07:15-07:30;22.757
H25;3;FT;07:30-07:45;24.413
H25;3;FT;07:45-08:00;26.202
H25;3;FT;08:00-08:15;28.087
H25;3;FT;08:15-08:30;29.819
H25;3;FT;08:30-08:45;31.002
H25;3;FT;08:45-09:00;32.252
H25;3;FT;09:00-09:15;33.505
H25;3;FT;09:15-09:30;34.796
H25;3;FT;09:30-09:45;35.827
H25;3;FT;09:45-10:00;36.69
H25;3;FT;10:00-10:15;37.553
H25;3;FT;10:15-10:30;38.507
H25;3;FT;10:30-10:45;39.345
H25;3;FT;10:45-11:00;40.318
H25;3;FT;11:00-11:15;41.61
H25;3;FT;11:15-11:30;42.93
H25;3;FT;11:30-11:45;43.748
H25;3;FT;11:45-12:00;43.612
H25;3;FT;12:00-12:15;42.374
H25;3;FT;12:15-12:30;41.277
H25;3;FT;12:30-12:45;40.164
H25;3;FT;12:45-13:00;39.062
H25;3;FT;13:00-13:15;37.874
H25;3;FT;13:15-13:30;36.972
H25;3;FT;13:30-13:45;36.219
H25;3;FT;13:45-14:00;35.379
H25;3;FT;14:00-14:15;34.441
H25;3;FT;14:15-14:30;33.977
H25;3;FT;14:30-14:45;33.65
H25;3;FT;14:45-15:00;33.114
H25;3;FT;15:00-15:15;32.844
H25;3;FT;15:15-15:30;32.543
H25;3;FT;15:30-15:45;32.29
H25;3;FT;15:45-16:00;32.071
H25;3;FT;16:00-16:15;32.034
H25;3;FT;16:15-16:30;32.209
H25;3;FT;16:30-16:45;32.735
H25;3;FT;16:45-17:00;33.355
H25;3;FT;17:00-17:15;34.328
H25;3;FT;17:15-17:30;35.487
H25;3;FT;17:30-17:45;36.735
H25;3;FT;17:45-18:00;38.068
H25;3;FT;18:00-18:15;39.49
H25;3;FT;18:15-18:30;40.758
H25;3;FT;18:30-18:45;41.71
H25;3;FT;18:45-19:00;42.458
H25;3;FT;19:00-19:15;42.521
H25;3;FT;19:15-19:30;42.234
H25;3;FT;19:30-19:45;41.773
H25;3;FT;19:45-20:00;41.106
H25;3;FT;20:00-20:15;40.618
H25;3;FT;20:15-20:30;39.408
H25;3;FT;20:30-20:45;37.81
H25;3;FT;20:45-21:00;36.404
H25;3;FT;21:00-21:15;35.381
H25;3;FT;21:15-21:30;34.108
H25;3;FT;21:30-21:45;32.978
H25;3;FT;21:45-22:00;32.653
H25;3;FT;22:00-22:15;32.043
H25;3;FT;22:15-22:30;30.18
H25;3;FT;22:30-22:45;28.706
H25;3;FT;22:45-23:00;27.004
H25;3;FT;23:00-23:15;25.425
H25;3;FT;23:15-23:30;23.956
H25;3;FT;23:30-23:45;22.544
H25;3;FT;23:45-00:00;21.228
H25;3;WT;00:00-00:15;19.602
H25;3;WT;00:15-00:30;18.418
H25;3;WT;00:30-00:45;17.849
H25;3;WT;00:45-01:00;17.125
H25;3;WT;01:00-01:15;16.584
H25;3;WT;01:15-01:30;16.13
H25;3;WT;01:30-01:45;15.883
H25;3;WT;01:45-02:00;15.476
H25;3;WT;02:00-02:15;15.464
H25;3;WT;02:15-02:30;15.342
H25;3;WT;02:30-02:45;15.244
H25;3;WT;02:45-03:00;15.17
H25;3;WT;03:00-03:15;15.281
H25;3;WT;03:15-03:30;15.263
H25;3;WT;03:30-03:45;15.316
H25;3;WT;03:45-04:00;15.376
H25;3;WT;04:00-04:15;15.721
H25;3;WT;04:15-04:30;15.914
H25;3;WT;04:30-04:45;16.25
H25;3;WT;04:45-05:00;16.978
H25;3;WT;05:00-05:15;17.712
H25;3;WT;05:15-05:30;18.124
H25;3;WT;05:30-05:45;19.01
H25;3;WT;05:45-06:00;19.974
H25;3;WT;06:00-06:15;21.751
H25;3;WT;06:15-06:30;23.266
H25;3;WT;06:30-06:45;24.072
H25;3;WT;06:45-07:00;24.549
H25;3;WT;07:00-07:15;24.741
H25;3;WT;07:15-07:30;24.636
H25;3;WT;07:30-07:45;24.43
H25;3;WT;07:45-08:00;23.993
H25;3;WT;08:00-08:15;23.455
H25;3;WT;08:15-08:30;23.179
H25;3;WT;08:30-08:45;22.61
H25;3;WT;08:45-09:00;22.213
H25;3;WT;09:00-09:15;22.082
H25;3;WT;09:15-09:30;22.077
H25;3;WT;09:30-09:45;22.087
H25;3;WT;09:45-10:00;22.002
H25;3;WT;10:00-10:15;21.806
H25;3;WT;10:15-10:30;21.93
H25;3;WT;10:30-10:45;22.174
H25;3;WT;10:45-11:00;22.594
H25;3;WT;11:00-11:15;23.188
H25;3;WT;11:15-11:30;24.037
H25;3;WT;11:30-11:45;24.681
H25;3;WT;11:45-12:00;25.052
H25;3;WT;12:00-12:15;25.13
H25;3;WT;12:15-12:30;25.125
H25;3;WT;12:30-12:45;25.119
H25;3;WT;12:45-13:00;25.177
H25;3;WT;13:00-13:15;24.933
H25;3;WT;13:15-13:30;24.892
H25;3;WT;13:30-13:45;24.876
H25;3;WT;13:45-14:00;24.555
H25;3;WT;14:00-14:15;24.238
H25;3;WT;14:15-14:30;24.163
H25;3;WT;14:30-14:45;24.132
H25;3;WT;14:45-15:00;24.167
H25;3;WT;15:00-15:15;24.624
H25;3;WT;15:15-15:30;24.569
H25;3;WT;15:30-15:45;24.756
H25;3;WT;15:45-16:00;25.067
H25;3;WT;16:00-16:15;25.897
H25;3;WT;16:15-16:30;26.403
H25;3;WT;16:30-16:45;27.081
H25;3;WT;16:45-17:00;27.962
H25;3;WT;17:00-17:15;29.427
H25;3;WT;17:15-17:30;30.791
H25;3;WT;17:30-17:45;32.16
H25;3;WT;17:45-18:00;33.94
H25;3;WT;18:00-18:15;35.863
H25;3;WT;18:15-18:30;37.681
H25;3;WT;18:30-18:45;39.363
H25;3;WT;18:45-19:00;40.786
H25;3;WT;19:00-19:15;41.566
H25;3;WT;19:15-19:30;41.692
H25;3;WT;19:30-19:45;41.384
H25;3;WT;19:45-20:00;40.679
H25;3;WT;20:00-20:15;39.854
H25;3;WT;20:15-20:30;38.596
H25;3;WT;20:30-20:45;37.119
H25;3;WT;20:45-21:00;35.846
H25;3;WT;21:00-21:15;34.929
H25;3;WT;21:15-21:30;33.811
H25;3;WT;21:30-21:45;32.696
H25;3;WT;21:45-22:00;32.334
H25;3;WT;22:00-22:15;31.766
H25;3;WT;22:15-22:30;30.057
H25;3;WT;22:30-22:45;28.609
H25;3;WT;22:45-23:00;26.788
H25;3;WT;23:00-23:15;25.298
H25;3;WT;23:15-23:30;23.717
H25;3;WT;23:30-23:45;22.381
H25;3;WT;23:45-00:00;21.075
H25;4;SA;00:00-00:15;23.914
H25;4;SA;00:15-00:30;22.426
H25;4;SA;00:30-00:45;21.493
H25;4;SA;00:45-01:00;20.461
H25;4;SA;01:00-01:15;19.661
H25;4;SA;01:15-01:30;18.889
H25;4;SA;01:30-01:45;18.313
H25;4;SA;01:45-02:00;17.758
H25;4;SA;02:00-02:15;17.5
H25;4;SA;02:15-02:30;17.258
H25;4;SA;02:30-02:45;17.076
H25;4;SA;02:45-03:00;16.932
H25;4;SA;03:00-03:15;16.914
H25;4;SA;03:15-03:30;16.809
H25;4;SA;03:30-03:45;16.75
H25;4;SA;03:45-04:00;16.753
H25;4;SA;04:00-04:15;16.984
H25;4;SA;04:15-04:30;16.991
H25;4;SA;04:30-04:45;17.158
H25;4;SA;04:45-05:00;17.592
H25;4;SA;05:00-05:15;17.824
H25;4;SA;05:15-05:30;17.925
H25;4;SA;05:30-05:45;18.208
H25;4;SA;05:45-06:00;18.642
H25;4;SA;06:00-06:15;19.592
H25;4;SA;06:15-06:30;20.337
H25;4;SA;06:30-06:45;21.322
H25;4;SA;06:45-07:00;22.818
H25;4;SA;07:00-07:15;24.845
H25;4;SA;07:15-07:30;26.627
H25;4;SA;07:30-07:45;28.528
H25;4;SA;07:45-08:00;30.116
H25;4;SA;08:00-08:15;31.708
H25;4;SA;08:15-08:30;33.084
H25;4;SA;08:30-08:45;33.859
H25;4;SA;08:45-09:00;34.633
H25;4;SA;09:00-09:15;35.221
H25;4;SA;09:15-09:30;35.862
H25;4;SA;09:30-09:45;36.286
H25;4;SA;09:45-10:00;36.482
H25;4;SA;10:00-10:15;36.85
H25;4;SA;10:15-10:30;37.17
H25;4;SA;10:30-10:45;37.504
H25;4;SA;10:45-11:00;37.853
H25;4;SA;11:00-11:15;38.643
H25;4;SA;11:15-11:30;39.533
H25;4;SA;11:30-11:45;40.055
H25;4;SA;11:45-12:00;40.296
H25;4;SA;12:00-12:15;39.71
H25;4;SA;12:15-12:30;39.197
H25;4;SA;12:30-12:45;38.548
H25;4;SA;12:45-13:00;38.07
H25;4;SA;13:00-13:15;37.429
H25;4;SA;13:15-13:30;36.788
H25;4;SA;13:30-13:45;36.251
H25;4;SA;13:45-14:00;35.751
H25;4;SA;14:00-14:15;35.263
H25;4;SA;14:15-14:30;35.08
H25;4;SA;14:30-14:45;34.907
H25;4;SA;14:45-15:00;34.695
H25;4;SA;15:00-15:15;34.592
H25;4;SA;15:15-15:30;34.351
H25;4;SA;15:30-15:45;34.016
H25;4;SA;15:45-16:00;33.831
H25;4;SA;16:00-16:15;33.91
H25;4;SA;16:15-16:30;34.104
H25;4;SA;16:30-16:45;34.42
H25;4;SA;16:45-17:00;34.728
H25;4;SA;17:00-17:15;35.372
H25;4;SA;17:15-17:30;36.026
H25;4;SA;17:30-17:45;37.112
H25;4;SA;17:45-18:00;37.852
H25;4;SA;18:00-18:15;38.717
H25;4;SA;18:15-18:30;39.395
H25;4;SA;18:30-18:45;39.729
H25;4;SA;18:45-19:00;39.97
H25;4;SA;19:00-19:15;39.943
H25;4;SA;19:15-19:30;39.939
H25;4;SA;19:30-19:45;39.965
H25;4;SA;19:45-20:00;39.552
H25;4;SA;20:00-20:15;40.013
H25;4;SA;20:15-20:30;40.181
H25;4;SA;20:30-20:45;40.342
H25;4;SA;20:45-21:00;40.227
H25;4;SA;21:00-21:15;39.794
H25;4;SA;21:15-21:30;38.842
H25;4;SA;21:30-21:45;37.64
H25;4;SA;21:45-22:00;37.098
H25;4;SA;22:00-22:15;36.488
H25;4;SA;22:15-22:30;34.799
H25;4;SA;22:30-22:45;33.37
H25;4;SA;22:45-23:00;31.808
H25;4;SA;23:00-23:15;30.336
H25;4;SA;23:15-23:30;28.858
H25;4;SA;23:30-23:45;27.455
H25;4;SA;23:45-00:00;25.849
H25;4;FT;00:00-00:15;24.952
H25;4;FT;00:15-00:30;23.419
H25;4;FT;00:30-00:45;22.371
H25;4;FT;00:45-01:00;21.343
H25;4;FT;01:00-01:15;20.445
H25;4;FT;01:15-01:30;19.695
H25;4;FT;01:30-01:45;19.283
H25;4;FT;01:45-02:00;18.657
H25;4;FT;02:00-02:15;18.326
H25;4;FT;02:15-02:30;18.037
H25;4;FT;02:30-02:45;17.754
H25;4;FT;02:45-03:00;17.531
H25;4;FT;03:00-03:15;17.447
H25;4;FT;03:15-03:30;17.339
H25;4;FT;03:30-03:45;17.224
H25;4;FT;03:45-04:00;17.129
H25;4;FT;04:00-04:15;17.3
H25;4;FT;04:15-04:30;17.316
H25;4;FT;04:30-04:45;17.478
H25;4;FT;04:45-05:00;17.938
H25;4;FT;05:00-05:15;18.243
H25;4;FT;05:15-05:30;18.267
H25;4;FT;05:30-05:45;18.511
H25;4;FT;05:45-06:00;18.79
H25;4;FT;06:00-06:15;19.325
H25;4;FT;06:15-06:30;19.835
H25;4;FT;06:30-06:45;20.722
H25;4;FT;06:45-07:00;21.798
H25;4;FT;07:00-07:15;23.528
H25;4;FT;07:15-07:30;25.219
H25;4;FT;07:30-07:45;27.158
H25;4;FT;07:45-08:00;29.21
H25;4;FT;08:00-08:15;31.353
H25;4;FT;08:15-08:30;33.426
H25;4;FT;08:30-08:45;34.939
H25;4;FT;08:45-09:00;36.29
H25;4;FT;09:00-09:15;37.67
H25;4;FT;09:15-09:30;38.971
H25;4;FT;09:30-09:45;39.973
H25;4;FT;09:45-10:00;40.83
H25;4;FT;10:00-10:15;41.706
H25;4;FT;10:15-10:30;42.534
H25;4;FT;10:30-10:45;43.137
H25;4;FT;10:45-11:00;43.934
H25;4;FT;11:00-11:15;45.21
H25;4;FT;11:15-11:30;46.574
H25;4;FT;11:30-11:45;47.411
H25;4;FT;11:45-12:00;47.211
H25;4;FT;12:00-12:15;45.949
H25;4;FT;12:15-12:30;44.602
H25;4;FT;12:30-12:45;43.257
H25;4;FT;12:45-13:00;41.906
H25;4;FT;13:00-13:15;40.371
H25;4;FT;13:15-13:30;39.152
H25;4;FT;13:30-13:45;38.164
H25;4;FT;13:45-14:00;37.166
H25;4;FT;14:00-14:15;36.228
H25;4;FT;14:15-14:30;35.507
H25;4;FT;14:30-14:45;34.988
H25;4;FT;14:45-15:00;34.319
H25;4;FT;15:00-15:15;33.898
H25;4;FT;15:15-15:30;33.488
H25;4;FT;15:30-15:45;32.998
H25;4;FT;15:45-16:00;32.656
H25;4;FT;16:00-16:15;32.517
H25;4;FT;16:15-16:30;32.534
H25;4;FT;16:30-16:45;33.096
H25;4;FT;16:45-17:00;33.602
H25;4;FT;17:00-17:15;34.479
H25;4;FT;17:15-17:30;35.549
H25;4;FT;17:30-17:45;36.733
H25;4;FT;17:45-18:00;37.98
H25;4;FT;18:00-18:15;39.014
H25;4;FT;18:15-18:30;39.698
H25;4;FT;18:30-18:45;40.249
H25;4;FT;18:45-19:00;40.624
H25;4;FT;19:00-19:15;40.777
H25;4;FT;19:15-19:30;40.944
H25;4;FT;19:30-19:45;40.891
H25;4;FT;19:45-20:00;40.681
H25;4;FT;20:00-20:15;41.185
H25;4;FT;20:15-20:30;41.206
H25;4;FT;20:30-20:45;40.889
H25;4;FT;20:45-21:00;40.527
H25;4;FT;21:00-21:15;39.936
H25;4;FT;21:15-21:30;38.819
H25;4;FT;21:30-21:45;37.47
H25;4;FT;21:45-22:00;36.817
H25;4;FT;22:00-22:15;35.677
H25;4;FT;22:15-22:30;33.548
H25;4;FT;22:30-22:45;31.749
H25;4;FT;22:45-23:00;29.887
H25;4;FT;23:00-23:15;28.11
H25;4;FT;23:15-23:30;26.44
H25;4;FT;23:30-23:45;24.895
H25;4;FT;23:45-00:00;23.378
H25;4;WT;00:00-00:15;21.235
H25;4;WT;00:15-00:30;19.93
H25;4;WT;00:30-00:45;19.208
H25;4;WT;00:45-01:00;18.35
H25;4;WT;01:00-01:15;17.658
H25;4;WT;01:15-01:30;17.063
H25;4;WT;01:30-01:45;16.563
H25;4;WT;01:45-02:00;16.156
H25;4;WT;02:00-02:15;16.023
H25;4;WT;02:15-02:30;15.914
H25;4;WT;02:30-02:45;15.827
H25;4;WT;02:45-03:00;15.754
H25;4;WT;03:00-03:15;15.896
H25;4;WT;03:15-03:30;15.84
H25;4;WT;03:30-03:45;15.92
H25;4;WT;03:45-04:00;16.005
H25;4;WT;04:00-04:15;16.421
H25;4;WT;04:15-04:30;16.717
H25;4;WT;04:30-04:45;17.165
H25;4;WT;04:45-05:00;18.005
H25;4;WT;05:00-05:15;19.082
H25;4;WT;05:15-05:30;19.712
H25;4;WT;05:30-05:45;20.72
H25;4;WT;05:45-06:00;21.723
H25;4;WT;06:00-06:15;23.614
H25;4;WT;06:15-06:30;24.946
H25;4;WT;06:30-06:45;25.775
H25;4;WT;06:45-07:00;26.431
H25;4;WT;07:00-07:15;26.932
H25;4;WT;07:15-07:30;26.914
H25;4;WT;07:30-07:45;26.617
H25;4;WT;07:45-08:00;26.061
H25;4;WT;08:00-08:15;25.636
H25;4;WT;08:15-08:30;25.318
H25;4;WT;08:30-08:45;24.832
H25;4;WT;08:45-09:00;24.491
H25;4;WT;09:00-09:15;24.461
H25;4;WT;09:15-09:30;24.509
H25;4;WT;09:30-09:45;24.345
H25;4;WT;09:45-10:00;24.253
H25;4;WT;10:00-10:15;24.086
H25;4;WT;10:15-10:30;24.053
H25;4;WT;10:30-10:45;24.343
H25;4;WT;10:45-11:00;24.625
H25;4;WT;11:00-11:15;25.164
H25;4;WT;11:15-11:30;25.992
H25;4;WT;11:30-11:45;26.587
H25;4;WT;11:45-12:00;27.069
H25;4;WT;12:00-12:15;27.339
H25;4;WT;12:15-12:30;27.411
H25;4;WT;12:30-12:45;27.224
H25;4;WT;12:45-13:00;27.062
H25;4;WT;13:00-13:15;26.899
H25;4;WT;13:15-13:30;26.806
H25;4;WT;13:30-13:45;26.532
H25;4;WT;13:45-14:00;26.027
H25;4;WT;14:00-14:15;25.677
H25;4;WT;14:15-14:30;25.488
H25;4;WT;14:30-14:45;25.214
H25;4;WT;14:45-15:00;25.257
H25;4;WT;15:00-15:15;25.586
H25;4;WT;15:15-15:30;25.601
H25;4;WT;15:30-15:45;25.739
H25;4;WT;15:45-16:00;26.057
H25;4;WT;16:00-16:15;26.758
H25;4;WT;16:15-16:30;27.3
H25;4;WT;16:30-16:45;28.039
H25;4;WT;16:45-17:00;28.915
H25;4;WT;17:00-17:15;30.325
H25;4;WT;17:15-17:30;31.541
H25;4;WT;17:30-17:45;32.965
H25;4;WT;17:45-18:00;34.51
H25;4;WT;18:00-18:15;35.941
H25;4;WT;18:15-18:30;37.18
H25;4;WT;18:30-18:45;38.263
H25;4;WT;18:45-19:00;39.194
H25;4;WT;19:00-19:15;39.714
H25;4;WT;19:15-19:30;40.227
H25;4;WT;19:30-19:45;40.574
H25;4;WT;19:45-20:00;40.521
H25;4;WT;20:00-20:15;41.017
H25;4;WT;20:15-20:30;41.278
H25;4;WT;20:30-20:45;41.262
H25;4;WT;20:45-21:00;40.925
H25;4;WT;21:00-21:15;40.307
H25;4;WT;21:15-21:30;39.167
H25;4;WT;21:30-21:45;37.774
H25;4;WT;21:45-22:00;37.029
H25;4;WT;22:00-22:15;35.976
H25;4;WT;22:15-22:30;33.754
H25;4;WT;22:30-22:45;31.997
H25;4;WT;22:45-23:00;30.036
H25;4;WT;23:00-23:15;28.186
H25;4;WT;23:15-23:30;26.357
H25;4;WT;23:30-23:45;24.81
H25;4;WT;23:45-00:00;23.25
H25;5;SA;00:00-00:15;24.619
H25;5;SA;00:15-00:30;23.08
H25;5;SA;00:30-00:45;22.073
H25;5;SA;00:45-01:00;20.956
H25;5;SA;01:00-01:15;20.167
H25;5;SA;01:15-01:30;19.364
H25;5;SA;01:30-01:45;18.689
H25;5;SA;01:45-02:00;18.091
H25;5;SA;02:00-02:15;17.862
H25;5;SA;02:15-02:30;17.584
H25;5;SA;02:30-02:45;17.442
H25;5;SA;02:45-03:00;17.295
H25;5;SA;03:00-03:15;17.248
H25;5;SA;03:15-03:30;17.127
H25;5;SA;03:30-03:45;16.993
H25;5;SA;03:45-04:00;16.931
H25;5;SA;04:00-04:15;17.112
H25;5;SA;04:15-04:30;17.102
H25;5;SA;04:30-04:45;17.197
H25;5;SA;04:45-05:00;17.489
H25;5;SA;05:00-05:15;17.61
H25;5;SA;05:15-05:30;17.449
H25;5;SA;05:30-05:45;17.774
H25;5;SA;05:45-06:00;18.295
H25;5;SA;06:00-06:15;19.599
H25;5;SA;06:15-06:30;20.413
H25;5;SA;06:30-06:45;21.512
H25;5;SA;06:45-07:00;22.934
H25;5;SA;07:00-07:15;24.889
H25;5;SA;07:15-07:30;26.593
H25;5;SA;07:30-07:45;28.461
H25;5;SA;07:45-08:00;29.937
H25;5;SA;08:00-08:15;31.481
H25;5;SA;08:15-08:30;32.643
H25;5;SA;08:30-08:45;33.673
H25;5;SA;08:45-09:00;34.64
H25;5;SA;09:00-09:15;35.272
H25;5;SA;09:15-09:30;36.073
H25;5;SA;09:30-09:45;36.415
H25;5;SA;09:45-10:00;36.661
H25;5;SA;10:00-10:15;36.967
H25;5;SA;10:15-10:30;37.44
H25;5;SA;10:30-10:45;37.88
H25;5;SA;10:45-11:00;38.507
H25;5;SA;11:00-11:15;39.353
H25;5;SA;11:15-11:30;40.307
H25;5;SA;11:30-11:45;40.98
H25;5;SA;11:45-12:00;41.212
H25;5;SA;12:00-12:15;40.912
H25;5;SA;12:15-12:30;40.439
H25;5;SA;12:30-12:45;39.773
H25;5;SA;12:45-13:00;39.239
H25;5;SA;13:00-13:15;38.467
H25;5;SA;13:15-13:30;38.119
H25;5;SA;13:30-13:45;37.384
H25;5;SA;13:45-14:00;36.998
H25;5;SA;14:00-14:15;36.526
H25;5;SA;14:15-14:30;36.386
H25;5;SA;14:30-14:45;36.577
H25;5;SA;14:45-15:00;36.304
H25;5;SA;15:00-15:15;36.185
H25;5;SA;15:15-15:30;35.989
H25;5;SA;15:30-15:45;35.439
H25;5;SA;15:45-16:00;35.212
H25;5;SA;16:00-16:15;35.469
H25;5;SA;16:15-16:30;35.755
H25;5;SA;16:30-16:45;36.104
H25;5;SA;16:45-17:00;36.259
H25;5;SA;17:00-17:15;36.976
H25;5;SA;17:15-17:30;37.697
H25;5;SA;17:30-17:45;38.663
H25;5;SA;17:45-18:00;39.481
H25;5;SA;18:00-18:15;40.079
H25;5;SA;18:15-18:30;40.733
H25;5;SA;18:30-18:45;41.136
H25;5;SA;18:45-19:00;41.193
H25;5;SA;19:00-19:15;41.077
H25;5;SA;19:15-19:30;40.939
H25;5;SA;19:30-19:45;40.824
H25;5;SA;19:45-20:00;40.575
H25;5;SA;20:00-20:15;40.373
H25;5;SA;20:15-20:30;39.912
H25;5;SA;20:30-20:45;39.482
H25;5;SA;20:45-21:00;39.338
H25;5;SA;21:00-21:15;39.109
H25;5;SA;21:15-21:30;38.542
H25;5;SA;21:30-21:45;38.138
H25;5;SA;21:45-22:00;37.956
H25;5;SA;22:00-22:15;37.406
H25;5;SA;22:15-22:30;36.041
H25;5;SA;22:30-22:45;34.793
H25;5;SA;22:45-23:00;33.262
H25;5;SA;23:00-23:15;31.654
H25;5;SA;23:15-23:30;30.118
H25;5;SA;23:30-23:45;28.785
H25;5;SA;23:45-00:00;27.228
H25;5;FT;00:00-00:15;25.395
H25;5;FT;00:15-00:30;24.076
H25;5;FT;00:30-00:45;22.961
H25;5;FT;00:45-01:00;21.966
H25;5;FT;01:00-01:15;21.104
H25;5;FT;01:15-01:30;20.293
H25;5;FT;01:30-01:45;19.781
H25;5;FT;01:45-02:00;19.125
H25;5;FT;02:00-02:15;18.88
H25;5;FT;02:15-02:30;18.565
H25;5;FT;02:30-02:45;18.299
H25;5;FT;02:45-03:00;18.093
H25;5;FT;03:00-03:15;18.05
H25;5;FT;03:15-03:30;17.877
H25;5;FT;03:30-03:45;17.616
H25;5;FT;03:45-04:00;17.454
H25;5;FT;04:00-04:15;17.491
H25;5;FT;04:15-04:30;17.429
H25;5;FT;04:30-04:45;17.481
H25;5;FT;04:45-05:00;17.702
H25;5;FT;05:00-05:15;17.917
H25;5;FT;05:15-05:30;17.62
H25;5;FT;05:30-05:45;17.937
H25;5;FT;05:45-06:00;18.267
H25;5;FT;06:00-06:15;19.208
H25;5;FT;06:15-06:30;19.799
H25;5;FT;06:30-06:45;20.68
H25;5;FT;06:45-07:00;21.772
H25;5;FT;07:00-07:15;23.562
H25;5;FT;07:15-07:30;25.176
H25;5;FT;07:30-07:45;27.116
H25;5;FT;07:45-08:00;28.971
H25;5;FT;08:00-08:15;31.052
H25;5;FT;08:15-08:30;32.891
H25;5;FT;08:30-08:45;34.309
H25;5;FT;08:45-09:00;35.655
H25;5;FT;09:00-09:15;37.006
H25;5;FT;09:15-09:30;38.203
H25;5;FT;09:30-09:45;39.193
H25;5;FT;09:45-10:00;40.049
H25;5;FT;10:00-10:15;40.826
H25;5;FT;10:15-10:30;41.613
H25;5;FT;10:30-10:45;42.329
H25;5;FT;10:45-11:00;43.093
H25;5;FT;11:00-11:15;44.499
H25;5;FT;11:15-11:30;45.968
H25;5;FT;11:30-11:45;46.956
H25;5;FT;11:45-12:00;46.867
H25;5;FT;12:00-12:15;45.814
H25;5;FT;12:15-12:30;44.806
H25;5;FT;12:30-12:45;43.496
H25;5;FT;12:45-13:00;42.296
H25;5;FT;13:00-13:15;41.031
H25;5;FT;13:15-13:30;40.08
H25;5;FT;13:30-13:45;39.13
H25;5;FT;13:45-14:00;38.095
H25;5;FT;14:00-14:15;37.302
H25;5;FT;14:15-14:30;36.763
H25;5;FT;14:30-14:45;36.181
H25;5;FT;14:45-15:00;35.798
H25;5;FT;15:00-15:15;35.212
H25;5;FT;15:15-15:30;34.839
H25;5;FT;15:30-15:45;34.567
H25;5;FT;15:45-16:00;34.225
H25;5;FT;16:00-16:15;34.123
H25;5;FT;16:15-16:30;34.289
H25;5;FT;16:30-16:45;34.855
H25;5;FT;16:45-17:00;35.413
H25;5;FT;17:00-17:15;36.317
H25;5;FT;17:15-17:30;37.296
H25;5;FT;17:30-17:45;38.638
H25;5;FT;17:45-18:00;39.801
H25;5;FT;18:00-18:15;40.682
H25;5;FT;18:15-18:30;41.461
H25;5;FT;18:30-18:45;41.858
H25;5;FT;18:45-19:00;42.197
H25;5;FT;19:00-19:15;42.248
H25;5;FT;19:15-19:30;42.043
H25;5;FT;19:30-19:45;41.833
H25;5;FT;19:45-20:00;41.527
H25;5;FT;20:00-20:15;41.332
H25;5;FT;20:15-20:30;40.795
H25;5;FT;20:30-20:45;40.121
H25;5;FT;20:45-21:00;39.716
H25;5;FT;21:00-21:15;39.329
H25;5;FT;21:15-21:30;38.666
H25;5;FT;21:30-21:45;37.925
H25;5;FT;21:45-22:00;37.637
H25;5;FT;22:00-22:15;36.617
H25;5;FT;22:15-22:30;34.4
H25;5;FT;22:30-22:45;32.703
H25;5;FT;22:45-23:00;30.741
H25;5;FT;23:00-23:15;28.804
H25;5;FT;23:15-23:30;27.014
H25;5;FT;23:30-23:45;25.388
H25;5;FT;23:45-00:00;23.878
H25;5;WT;00:00-00:15;22.213
H25;5;WT;00:15-00:30;20.894
H25;5;WT;00:30-00:45;20.099
H25;5;WT;00:45-01:00;19.269
H25;5;WT;01:00-01:15;18.594
H25;5;WT;01:15-01:30;17.931
H25;5;WT;01:30-01:45;17.419
H25;5;WT;01:45-02:00;16.99
H25;5;WT;02:00-02:15;16.858
H25;5;WT;02:15-02:30;16.704
H25;5;WT;02:30-02:45;16.645
H25;5;WT;02:45-03:00;16.611
H25;5;WT;03:00-03:15;16.743
H25;5;WT;03:15-03:30;16.628
H25;5;WT;03:30-03:45;16.574
H25;5;WT;03:45-04:00;16.543
H25;5;WT;04:00-04:15;16.942
H25;5;WT;04:15-04:30;17.187
H25;5;WT;04:30-04:45;17.57
H25;5;WT;04:45-05:00;18.216
H25;5;WT;05:00-05:15;19.09
H25;5;WT;05:15-05:30;19.418
H25;5;WT;05:30-05:45;20.47
H25;5;WT;05:45-06:00;21.399
H25;5;WT;06:00-06:15;23.518
H25;5;WT;06:15-06:30;25.02
H25;5;WT;06:30-06:45;25.959
H25;5;WT;06:45-07:00;26.762
H25;5;WT;07:00-07:15;27.368
H25;5;WT;07:15-07:30;27.428
H25;5;WT;07:30-07:45;27.221
H25;5;WT;07:45-08:00;26.695
H25;5;WT;08:00-08:15;26.274
H25;5;WT;08:15-08:30;25.895
H25;5;WT;08:30-08:45;25.436
H25;5;WT;08:45-09:00;25.054
H25;5;WT;09:00-09:15;25.055
H25;5;WT;09:15-09:30;24.976
H25;5;WT;09:30-09:45;24.869
H25;5;WT;09:45-10:00;24.616
H25;5;WT;10:00-10:15;24.551
H25;5;WT;10:15-10:30;24.6
H25;5;WT;10:30-10:45;24.887
H25;5;WT;10:45-11:00;25.48
H25;5;WT;11:00-11:15;26.009
H25;5;WT;11:15-11:30;26.816
H25;5;WT;11:30-11:45;27.566
H25;5;WT;11:45-12:00;28.003
H25;5;WT;12:00-12:15;28.453
H25;5;WT;12:15-12:30;28.498
H25;5;WT;12:30-12:45;28.448
H25;5;WT;12:45-13:00;28.376
